time,open,high,low,close,volume
1730437200000,69618.6,69639.6,69568.3,69636.3,277.169
1730437500000,69636.4,69662.7,69565.5,69565.6,321.053
1730437800000,69565.5,69588.5,69549.3,69577.5,250.829
1730438100000,69577.5,69625.1,69549.3,69622.6,162.219
1730438400000,69622.6,69666.6,69600.0,69621.3,308.458
1730438700000,69621.2,69644.0,69600.0,69643.9,151.214
1730439000000,69643.9,69678.5,69628.6,69631.3,268.106
1730439300000,69631.3,69673.5,69625.1,69660.0,164.631
1730439600000,69659.9,69675.1,69602.4,69659.2,236.441
1730439900000,69659.1,69702.5,69615.3,69619.4,369.416
1730440200000,69619.4,69630.0,69606.1,69625.1,221.022
1730440500000,69625.1,69650.0,69621.9,69630.4,136.214
1730440800000,69630.4,69721.8,69617.5,69667.4,418.866
1730441100000,69667.5,69667.5,69540.0,69546.0,607.439
1730441400000,69546.0,69550.0,69425.0,69430.1,870.014
1730441700000,69430.1,69490.0,69395.6,69401.0,841.896
1730442000000,69401.1,69476.0,69379.2,69382.1,506.326
1730442300000,69382.2,69417.8,69333.0,69341.0,654.327
1730442600000,69341.0,69396.5,69331.0,69374.6,379.717
1730442900000,69374.5,69531.7,69303.8,69525.2,1020.592
1730443200000,69525.2,69547.3,69450.0,69467.8,363.447
1730443500000,69467.7,69570.7,69462.6,69491.7,398.897
1730443800000,69491.7,69491.8,69320.0,69337.8,692.834
1730444100000,69337.7,69339.0,69237.9,69240.1,882.14
1730444400000,69240.0,69356.8,69215.6,69343.1,1257.779
1730444700000,69343.0,69364.1,69201.0,69209.0,617.936
1730445000000,69209.1,69229.9,69100.9,69124.8,1419.497
1730445300000,69124.9,69189.3,69111.0,69113.8,598.233
1730445600000,69113.8,69250.0,69113.8,69238.0,602.141
1730445900000,69237.9,69337.2,69237.9,69284.8,703.216
1730446200000,69284.7,69342.5,69284.7,69342.5,439.342
1730446500000,69342.5,69444.0,69342.4,69380.5,668.467
1730446800000,69380.4,69384.4,69305.3,69321.7,378.267
1730447100000,69321.7,69362.9,69255.8,69347.3,456.725
1730447400000,69347.4,69437.5,69325.2,69325.2,505.881
1730447700000,69325.2,69360.0,69286.0,69301.0,284.846
1730448000000,69301.0,69365.0,69270.0,69291.8,847.684
1730448300000,69291.8,69343.0,69271.6,69337.0,332.702
1730448600000,69337.0,69477.0,69331.1,69470.0,574.16
1730448900000,69470.0,69564.9,69441.0,69448.0,917.574
1730449200000,69448.0,69508.9,69440.0,69490.1,342.853
1730449500000,69490.0,69500.0,69443.4,69490.8,307.267
1730449800000,69490.8,69544.3,69449.7,69478.4,317.151
1730450100000,69478.3,69481.4,69390.0,69390.1,304.339
1730450400000,69390.0,69475.0,69376.0,69458.3,296.628
1730450700000,69458.6,69525.0,69440.0,69482.4,255.956
1730451000000,69482.4,69512.8,69461.5,69463.1,158.56
1730451300000,69463.1,69473.8,69325.0,69399.0,563.999
1730451600000,69399.1,69455.5,69338.3,69455.4,376.045
1730451900000,69455.5,69488.3,69428.8,69460.8,222.089
1730452200000,69460.8,69514.7,69446.8,69506.4,290.713
1730452500000,69506.4,69522.9,69435.0,69435.1,237.176
1730452800000,69435.0,69466.5,69415.8,69428.5,133.637
1730453100000,69428.5,69462.5,69421.9,69442.7,106.381
1730453400000,69442.7,69519.1,69419.1,69516.8,339.985
1730453700000,69516.9,69575.0,69513.0,69575.0,357.058
1730454000000,69575.0,69575.0,69540.8,69557.3,386.812
