time,open,high,low,close,volume
1730448600000,2504.81,2508.87,2504.54,2508.87,958.34
1730448900000,2508.87,2515.67,2508.86,2510.2,5115.59
1730449200000,2510.2,2513.73,2509.86,2512.44,1592.77
1730449500000,2512.44,2513.64,2510.59,2513.0,882.53
1730449800000,2513.0,2515.24,2510.45,2511.78,1932.78
1730450100000,2511.78,2512.0,2505.0,2505.16,3263.47
1730450400000,2505.16,2509.48,2503.53,2509.06,1790.14
1730450700000,2509.06,2509.37,2505.01,2505.79,577.71
1730451000000,2505.79,2507.14,2502.59,2503.4,935.01
1730451300000,2503.4,2503.92,2495.16,2501.27,4600.72
1730451600000,2501.27,2504.31,2498.78,2504.28,2421.32
1730451900000,2504.28,2506.51,2502.7,2504.28,646.24
1730452200000,2504.28,2507.2,2503.79,2507.17,655.93
1730452500000,2507.17,2508.74,2503.43,2503.43,1126.23
1730452800000,2503.43,2504.54,2501.23,2503.4,1451.1
1730453100000,2503.4,2505.43,2502.62,2503.73,1021.67
1730453400000,2503.73,2506.18,2501.77,2505.53,921.57
1730453700000,2505.53,2509.93,2504.68,2509.67,2209.21
1730454000000,2509.67,2511.25,2507.26,2510.06,1114.92
1730454300000,2510.06,2513.69,2508.04,2513.69,1598.97
1730454600000,2513.69,2514.03,2508.54,2509.01,2268.36
1730454900000,2509.01,2511.87,2509.0,2511.09,725.38
1730455200000,2511.09,2513.49,2509.51,2512.81,791.5
1730455500000,2512.81,2512.81,2509.69,2511.38,814.24
1730455800000,2511.38,2513.73,2510.0,2513.09,1043.9
1730456100000,2513.09,2519.89,2512.08,2516.02,4204.58
1730456400000,2516.02,2521.83,2515.0,2516.0,4809.2
1730456700000,2516.0,2519.81,2515.11,2518.63,1851.49
1730457000000,2518.63,2525.65,2518.44,2522.41,9328.75
1730457300000,2522.41,2522.41,2513.77,2514.84,4282.66
1730457600000,2514.84,2517.24,2513.0,2516.38,2425.49
1730457900000,2516.38,2519.91,2513.12,2517.38,1998.09
1730458200000,2517.38,2521.8,2517.38,2519.18,3309.2
1730458500000,2519.18,2519.2,2517.75,2518.8,1037.45
1730458800000,2518.8,2524.06,2518.4,2522.89,3121.69
1730459100000,2522.89,2523.08,2519.03,2521.0,1467.7
1730459400000,2521.0,2524.69,2520.21,2523.39,1488.11
1730459700000,2523.39,2523.97,2521.62,2522.13,1216.98
1730460000000,2522.13,2526.76,2521.8,2524.28,1927.87
1730460300000,2524.28,2524.29,2521.31,2523.42,857.97
1730460600000,2523.42,2523.42,2519.6,2520.88,1054.04
1730460900000,2520.88,2522.81,2520.18,2521.28,925.43
1730461200000,2521.28,2522.06,2519.77,2521.39,309.04
1730461500000,2521.39,2521.4,2517.19,2520.26,1276.51
1730461800000,2520.26,2521.74,2519.43,2519.7,990.3
1730462100000,2519.7,2519.7,2515.62,2515.96,1468.5
1730462400000,2515.96,2519.1,2515.04,2519.1,1400.04
1730462700000,2519.1,2519.4,2516.62,2518.2,1341.38
1730463000000,2518.2,2523.05,2518.2,2521.23,881.01
1730463300000,2521.23,2524.0,2520.04,2522.01,891.7
1730463600000,2522.01,2524.4,2521.2,2521.35,706.18
1730463900000,2521.35,2522.59,2519.0,2519.88,817.04
1730464200000,2519.88,2532.8,2516.5,2526.91,12276.62
1730464500000,2526.91,2543.73,2526.0,2543.31,13886.21
1730464800000,2543.31,2543.57,2534.45,2536.2,7989.4
1730465100000,2536.2,2542.9,2534.69,2540.82,4199.92
1730465400000,2540.82,2540.82,2534.0,2535.91,2472.89
1730465700000,2535.91,2538.49,2531.84,2537.17,3415.58
1730466000000,2537.17,2537.55,2534.0,2534.4,952.72
1730466300000,2534.4,2535.51,2530.21,2535.15,1578.53
1730466600000,2535.15,2535.77,2531.61,2533.82,1757.4
1730466900000,2533.82,2537.5,2531.88,2537.3,1269.77
1730467200000,2537.3,2537.77,2534.88,2537.75,1330.79
1730467500000,2537.75,2539.94,2535.3,2536.78,1277.99
1730467800000,2536.78,2547.17,2535.41,2545.66,5903.94
1730468100000,2545.66,2560.75,2544.25,2558.41,14528.5
1730468400000,2558.41,2562.77,2550.53,2551.29,15049.79
1730468700000,2551.29,2566.6,2547.05,2565.43,9763.37
1730469000000,2565.43,2568.0,2558.37,2562.76,8698.57
1730469300000,2562.76,2577.7,2561.42,2574.34,14768.6
1730469600000,2574.34,2575.56,2561.07,2565.01,12797.69
1730469900000,2565.01,2579.82,2564.61,2573.69,7781.99
1730470200000,2573.69,2581.95,2571.45,2578.09,7950.87
1730470500000,2578.09,2583.97,2574.73,2582.04,4493.32
1730470800000,2582.04,2587.27,2574.0,2576.28,9519.56
1730471100000,2576.28,2577.91,2573.05,2575.3,5033.04
1730471400000,2575.3,2582.3,2568.35,2573.87,7232.1
1730471700000,2573.87,2576.64,2565.29,2569.9,7231.19
1730472000000,2569.9,2572.18,2557.33,2560.68,14371.58
1730472300000,2560.68,2569.23,2557.91,2564.79,10645.73
1730472600000,2564.79,2565.87,2551.04,2556.66,7666.53
