time,open,high,low,close,volume
1730496000000,2514.79,2514.81,2499.3,2501.2,2350.7826
1730496300000,2501.19,2501.2,2495.1,2496.63,1999.9899
1730496600000,2496.64,2501.27,2488.41,2492.31,1724.9552
1730496900000,2492.32,2493.43,2485.05,2491.75,2624.2171
1730497200000,2491.75,2493.68,2488.84,2491.8,654.874
1730497500000,2491.8,2495.3,2489.73,2494.19,359.7754
1730497800000,2494.19,2501.75,2494.18,2501.75,392.5706
1730498100000,2501.76,2507.26,2500.2,2505.9,703.378
1730498400000,2505.9,2510.08,2504.05,2506.2,582.0991
1730498700000,2506.2,2510.0,2506.2,2508.34,265.8301
1730499000000,2508.35,2511.91,2508.35,2511.69,295.6504
1730499300000,2511.69,2513.07,2507.42,2507.43,587.6525
1730499600000,2507.43,2507.86,2504.0,2504.2,424.8544
1730499900000,2504.2,2505.84,2503.99,2504.85,236.7144
1730500200000,2504.84,2509.49,2504.5,2509.24,580.5467
1730500500000,2509.24,2512.0,2507.54,2512.0,367.2977
1730500800000,2512.0,2513.39,2511.12,2512.41,385.9568
1730501100000,2512.4,2513.39,2510.54,2513.0,384.339
1730501400000,2513.03,2513.2,2511.4,2512.2,460.0466
1730501700000,2512.21,2514.18,2512.0,2513.23,247.1166
1730502000000,2513.22,2514.16,2510.25,2514.04,365.2897
1730502300000,2514.05,2515.91,2514.05,2515.75,682.4341
1730502600000,2515.75,2516.4,2514.2,2514.5,273.3546
1730502900000,2514.53,2515.6,2511.04,2514.03,223.7873
1730503200000,2514.02,2514.82,2512.0,2514.81,246.828
1730503500000,2514.81,2517.33,2514.81,2515.3,315.9742
1730503800000,2515.3,2516.5,2513.88,2513.88,207.3783
1730504100000,2513.89,2515.25,2513.74,2514.38,310.3528
1730504400000,2514.39,2515.36,2513.8,2514.45,386.5111
1730504700000,2514.45,2514.5,2512.59,2513.89,181.479
1730505000000,2513.89,2514.8,2513.19,2513.59,139.5504
1730505300000,2513.6,2513.6,2510.89,2511.49,1166.8616
1730505600000,2511.49,2516.47,2510.61,2515.88,820.9606
1730505900000,2515.88,2515.88,2514.2,2515.86,356.9349
1730506200000,2515.87,2518.2,2515.57,2518.19,708.1885
1730506500000,2518.19,2518.4,2513.64,2515.76,633.4825
1730506800000,2515.75,2517.4,2515.5,2516.51,367.4949
1730507100000,2516.5,2520.0,2516.41,2517.15,423.0586
1730507400000,2517.16,2517.4,2513.8,2516.2,248.3044
1730507700000,2516.2,2517.47,2516.0,2516.5,269.4537
1730508000000,2516.5,2516.51,2515.5,2515.61,183.957
1730508300000,2515.61,2517.37,2514.8,2516.0,225.5413
1730508600000,2516.0,2517.48,2514.5,2515.11,159.3218
1730508900000,2515.12,2516.78,2515.0,2515.98,249.0624
1730509200000,2515.98,2517.78,2514.21,2515.39,195.8868
1730509500000,2515.4,2520.0,2515.13,2517.22,421.242
1730509800000,2517.23,2517.23,2515.22,2515.23,348.0488
1730510100000,2515.23,2515.23,2511.22,2512.69,779.0212
1730510400000,2512.69,2512.7,2511.38,2512.39,318.8762
1730510700000,2512.4,2515.17,2512.39,2514.94,304.61
1730511000000,2514.94,2514.98,2512.05,2512.55,243.171
1730511300000,2512.56,2514.99,2512.56,2514.25,289.2
1730511600000,2514.25,2517.45,2514.24,2516.59,224.1328
1730511900000,2516.6,2516.6,2514.78,2515.37,275.4062
1730512200000,2515.36,2515.36,2513.8,2513.81,173.7709
1730512500000,2513.81,2515.33,2513.66,2514.8,150.4905
1730512800000,2514.8,2515.87,2514.3,2515.0,219.8497
1730513100000,2515.0,2517.26,2514.99,2517.06,338.7766
1730513400000,2517.06,2517.97,2515.91,2516.67,496.0581
1730513700000,2516.66,2519.9,2516.65,2518.34,535.4796
1730514000000,2518.35,2520.6,2517.45,2519.96,852.2054
1730514300000,2519.95,2523.45,2519.95,2522.12,799.0214
1730514600000,2522.12,2522.12,2518.49,2519.38,542.3667
1730514900000,2519.38,2520.08,2518.05,2518.81,231.2566
1730515200000,2518.81,2519.29,2516.56,2516.74,376.4512
1730515500000,2516.74,2517.0,2515.62,2516.28,194.1736
1730515800000,2516.27,2516.55,2512.01,2513.39,2362.0492
1730516100000,2513.39,2514.72,2511.86,2511.86,256.2953
1730516400000,2511.87,2513.8,2511.86,2513.26,253.6285
1730516700000,2513.26,2515.4,2512.84,2515.4,224.4125
1730517000000,2515.4,2515.4,2512.64,2513.51,847.2346
1730517300000,2513.51,2513.51,2510.9,2510.91,541.0438
1730517600000,2510.91,2512.74,2510.35,2511.6,1074.3318
1730517900000,2511.15,2511.15,2507.49,2508.51,705.2908
1730518200000,2508.52,2509.95,2507.74,2508.42,611.8726
1730518500000,2508.42,2510.79,2507.18,2510.21,1135.5143
1730518800000,2510.2,2512.66,2509.21,2511.21,526.9226
1730519100000,2511.2,2512.19,2509.8,2509.8,131.4292
1730519400000,2509.8,2509.98,2504.99,2504.99,919.0299
1730519700000,2504.99,2506.8,2501.0,2506.7,1316.2723
1730520000000,2506.71,2506.71,2504.57,2505.66,239.6002
1730520300000,2505.66,2508.8,2505.65,2508.2,215.8463
1730520600000,2508.19,2508.2,2506.31,2508.0,458.5406
1730520900000,2507.99,2509.0,2506.99,2508.39,221.6959
1730521200000,2508.4,2508.4,2506.01,2506.01,91.7989
1730521500000,2506.02,2507.4,2505.0,2505.29,347.8812
1730521800000,2505.29,2506.0,2503.34,2505.79,477.1336
1730522100000,2505.8,2505.8,2502.0,2502.54,359.9804
1730522400000,2502.55,2504.32,2502.18,2502.99,369.108
1730522700000,2503.0,2504.2,2502.17,2503.17,143.1175
1730523000000,2503.18,2505.49,2503.0,2505.32,154.5196
1730523300000,2505.32,2506.37,2504.8,2505.31,229.0124
1730523600000,2505.31,2505.31,2500.37,2500.38,312.6875
1730523900000,2500.37,2503.5,2499.59,2503.5,620.2439
1730524200000,2503.5,2505.8,2503.0,2505.49,551.2898
1730524500000,2505.49,2507.58,2505.48,2507.0,240.8767
1730524800000,2506.99,2508.36,2505.6,2506.79,346.7587
1730525100000,2506.78,2507.58,2506.53,2506.53,115.6839
1730525400000,2506.54,2507.95,2506.23,2507.16,197.272
1730525700000,2507.17,2512.38,2507.17,2510.52,578.8112
1730526000000,2510.52,2512.4,2510.52,2510.65,477.5942
1730526300000,2510.65,2513.65,2510.64,2512.69,226.6743
1730526600000,2512.7,2512.7,2510.74,2511.61,447.0679
1730526900000,2511.62,2513.0,2511.27,2513.0,211.2296
1730527200000,2513.0,2513.87,2511.99,2512.0,207.5856
1730527500000,2511.99,2512.0,2509.28,2509.78,220.3378
1730527800000,2509.79,2510.0,2509.04,2509.23,142.9955
1730528100000,2509.22,2509.23,2507.0,2507.0,217.2427
1730528400000,2507.0,2508.5,2505.4,2507.51,1225.0069
1730528700000,2507.52,2508.99,2507.51,2507.69,200.9176
1730529000000,2507.7,2507.7,2505.3,2506.5,223.0957
1730529300000,2506.51,2509.0,2506.5,2508.99,152.1931
1730529600000,2509.0,2510.3,2508.79,2509.28,162.5812
1730529900000,2509.28,2510.56,2509.27,2510.55,288.9135
1730530200000,2510.56,2510.57,2509.0,2510.05,216.8237
1730530500000,2510.0,2511.86,2509.51,2511.86,182.8428
1730530800000,2511.86,2512.15,2508.51,2508.51,240.6383
1730531100000,2508.51,2510.49,2508.51,2509.71,134.84
1730531400000,2509.71,2510.26,2509.06,2509.11,108.337
1730531700000,2509.11,2509.16,2507.47,2507.71,678.069
1730532000000,2507.71,2510.0,2507.17,2507.58,194.2332
1730532300000,2507.58,2507.7,2505.81,2507.45,363.9005
1730532600000,2507.46,2509.96,2505.6,2509.96,501.3092
1730532900000,2509.96,2510.2,2507.51,2508.65,368.6348
1730533200000,2508.65,2508.65,2506.01,2506.01,215.4967
1730533500000,2506.01,2509.6,2505.48,2508.73,533.5183
1730533800000,2508.73,2509.0,2507.96,2508.64,571.8134
1730534100000,2508.64,2508.65,2506.65,2507.35,857.5216
1730534400000,2507.34,2510.3,2506.66,2508.33,585.5218
1730534700000,2508.33,2508.97,2504.77,2504.77,474.433
1730535000000,2504.78,2505.11,2502.6,2503.79,510.5545
1730535300000,2503.8,2504.36,2502.1,2503.28,764.3326
1730535600000,2503.29,2505.0,2501.1,2503.0,949.5725
1730535900000,2503.0,2503.34,2498.46,2499.77,986.1541
1730536200000,2499.77,2502.46,2499.4,2502.46,305.7322
1730536500000,2502.46,2502.46,2496.74,2498.69,602.9752
1730536800000,2498.68,2501.06,2497.8,2498.2,449.8434
1730537100000,2498.2,2500.35,2498.2,2499.72,260.3174
1730537400000,2499.72,2499.72,2497.84,2497.84,230.3608
1730537700000,2497.84,2500.0,2495.0,2496.0,1154.5153
1730538000000,2495.99,2499.0,2491.2,2498.99,1702.4066
1730538300000,2498.99,2501.02,2498.48,2500.32,724.0818
1730538600000,2500.32,2502.39,2500.0,2500.8,357.3623
1730538900000,2500.8,2503.6,2499.66,2503.59,274.9478
1730539200000,2503.59,2503.59,2501.2,2501.58,354.8922
1730539500000,2501.59,2503.91,2500.42,2503.5,293.6717
1730539800000,2503.5,2503.88,2502.52,2502.52,243.4476
1730540100000,2502.53,2503.5,2502.04,2503.5,248.6606
1730540400000,2503.49,2505.0,2503.49,2504.0,311.5542
1730540700000,2504.01,2504.01,2497.47,2498.2,514.0852
1730541000000,2498.2,2498.5,2495.37,2497.6,321.3124
1730541300000,2497.6,2498.39,2495.92,2497.23,379.7763
1730541600000,2497.22,2497.8,2493.09,2494.7,657.5082
1730541900000,2494.7,2498.54,2492.89,2497.79,589.7376
1730542200000,2497.79,2497.8,2495.41,2495.8,195.1991
1730542500000,2495.8,2499.5,2495.6,2499.01,238.8449
1730542800000,2499.0,2500.5,2497.66,2499.39,290.0043
1730543100000,2499.4,2499.6,2496.2,2496.75,181.3556
1730543400000,2496.75,2499.8,2495.97,2498.87,486.6802
1730543700000,2498.88,2501.8,2498.87,2500.09,370.6462
1730544000000,2500.09,2501.2,2500.05,2501.19,254.2111
1730544300000,2501.19,2502.0,2499.8,2501.0,250.9484
1730544600000,2501.0,2501.8,2500.81,2501.6,152.2402
1730544900000,2501.59,2502.64,2500.5,2502.21,565.7668
1730545200000,2502.2,2503.36,2500.01,2500.21,408.9612
1730545500000,2500.22,2503.2,2500.21,2502.25,177.5534
1730545800000,2502.26,2503.69,2501.99,2502.63,398.425
1730546100000,2502.63,2504.57,2502.63,2503.84,288.9255
1730546400000,2503.85,2505.26,2502.41,2502.8,171.8078
1730546700000,2502.79,2504.29,2501.85,2503.8,135.4843
1730547000000,2503.81,2505.23,2503.8,2504.0,281.634
1730547300000,2504.01,2504.71,2503.49,2504.19,198.5807
1730547600000,2504.2,2505.09,2503.94,2504.66,215.9086
1730547900000,2504.65,2506.32,2504.35,2504.49,414.4023
1730548200000,2504.49,2504.79,2499.5,2499.84,315.6176
1730548500000,2499.84,2502.46,2499.6,2502.13,311.7203
1730548800000,2502.14,2504.5,2501.0,2504.5,268.0576
1730549100000,2504.5,2504.5,2501.75,2502.16,203.9506
1730549400000,2502.17,2502.36,2500.5,2500.51,277.6519
1730549700000,2500.5,2502.35,2499.0,2499.21,330.4894
1730550000000,2499.2,2499.2,2496.64,2497.8,429.9537
1730550300000,2497.8,2498.17,2494.56,2495.11,667.1689
1730550600000,2495.12,2497.83,2491.8,2492.17,1457.7334
1730550900000,2492.16,2498.37,2488.8,2498.12,1257.9196
1730551200000,2498.12,2498.15,2493.6,2494.58,372.5786
1730551500000,2494.59,2496.1,2484.9,2485.8,2055.9215
1730551800000,2485.8,2490.4,2483.2,2488.6,1736.3327
1730552100000,2488.6,2489.8,2485.0,2488.33,1522.0831
1730552400000,2488.33,2489.8,2481.41,2489.8,1569.2595
1730552700000,2489.8,2493.45,2488.44,2491.8,623.6012
1730553000000,2491.8,2493.52,2490.4,2492.01,469.6358
1730553300000,2492.01,2497.78,2492.0,2497.59,2217.4568
1730553600000,2497.59,2498.79,2496.28,2496.39,509.3357
1730553900000,2496.39,2498.79,2496.29,2498.73,578.5536
1730554200000,2498.74,2498.74,2488.36,2488.36,1521.989
1730554500000,2488.36,2488.9,2470.0,2479.05,7800.4114
1730554800000,2479.05,2487.39,2476.82,2486.78,3008.3313
1730555100000,2486.78,2490.29,2483.95,2485.54,1671.0714
1730555400000,2485.54,2489.23,2478.6,2479.19,1718.2673
1730555700000,2479.2,2481.77,2477.25,2480.29,1377.5964
1730556000000,2480.29,2483.12,2476.82,2480.61,1250.5205
1730556300000,2480.61,2482.89,2476.0,2482.89,1107.7764
1730556600000,2482.89,2482.9,2479.4,2482.71,1015.6881
1730556900000,2482.72,2484.6,2478.9,2482.99,966.6642
1730557200000,2483.0,2488.2,2481.4,2487.81,1527.8439
1730557500000,2487.8,2487.8,2482.2,2483.6,854.7188
1730557800000,2483.6,2485.6,2482.6,2484.49,606.9137
1730558100000,2484.5,2484.6,2477.82,2482.15,923.4143
1730558400000,2482.15,2482.5,2476.56,2479.6,1686.0473
1730558700000,2479.61,2481.52,2476.8,2480.39,811.0766
1730559000000,2480.4,2485.55,2479.2,2485.02,2650.5412
1730559300000,2485.01,2490.39,2483.58,2490.28,1270.799
1730559600000,2490.27,2490.57,2483.0,2483.0,695.1539
1730559900000,2483.0,2487.13,2482.86,2484.42,550.1527
1730560200000,2484.41,2484.41,2478.1,2482.02,964.8859
1730560500000,2482.02,2485.75,2481.85,2484.15,944.1163
1730560800000,2484.14,2490.58,2483.42,2489.12,1238.9652
1730561100000,2489.12,2489.12,2487.02,2487.81,529.4609
1730561400000,2487.8,2492.25,2487.21,2491.75,658.0504
1730561700000,2491.76,2491.76,2488.0,2488.0,280.3428
1730562000000,2488.01,2488.08,2482.25,2483.1,286.7238
1730562300000,2483.09,2485.89,2482.64,2483.54,338.9077
1730562600000,2483.54,2485.9,2482.85,2485.9,290.5962
1730562900000,2485.89,2489.51,2485.89,2488.79,477.462
1730563200000,2488.78,2493.27,2488.78,2490.41,609.5829
1730563500000,2490.42,2492.49,2487.71,2487.85,420.48
1730563800000,2487.85,2488.16,2485.71,2486.36,416.7644
1730564100000,2486.35,2486.35,2482.68,2484.17,411.9552
1730564400000,2484.18,2488.3,2484.18,2488.29,252.7347
1730564700000,2488.29,2491.01,2488.29,2490.14,537.9849
1730565000000,2490.14,2494.4,2490.12,2492.81,499.7505
1730565300000,2492.81,2492.96,2491.0,2492.19,229.0345
1730565600000,2492.2,2494.75,2492.01,2494.14,337.3141
1730565900000,2494.13,2495.05,2493.3,2495.04,342.8807
1730566200000,2495.04,2497.73,2493.45,2495.64,450.9411
1730566500000,2495.63,2495.64,2494.0,2494.7,348.5503
1730566800000,2494.71,2495.2,2491.0,2491.12,253.5779
1730567100000,2491.13,2493.61,2491.01,2493.01,265.0613
1730567400000,2493.0,2494.12,2493.0,2493.6,483.0991
1730567700000,2493.6,2493.6,2490.44,2492.12,929.754
1730568000000,2492.12,2492.23,2490.0,2490.77,141.8119
1730568300000,2490.76,2490.77,2486.6,2488.1,701.1119
1730568600000,2488.09,2491.49,2487.8,2488.02,538.9533
1730568900000,2488.03,2488.03,2483.52,2483.99,1243.1383
1730569200000,2483.99,2484.57,2480.0,2480.34,779.4771
1730569500000,2480.34,2486.31,2480.34,2485.03,754.1794
1730569800000,2485.02,2486.39,2483.11,2485.68,477.358
1730570100000,2485.68,2487.2,2485.5,2485.9,153.6109
1730570400000,2485.89,2490.39,2485.64,2489.78,269.1093
1730570700000,2489.78,2489.78,2480.7,2481.26,751.9268
1730571000000,2481.26,2485.4,2479.3,2481.9,571.8935
